Id,F1,F2,F3,F4,F5,F6,F7,F8
15465,-1.200200e+02,3.924000e+01,3.200000e+01,1.347000e+03,4.440000e+02,8.250000e+02,3.030000e+02,1.826900e+00
15466,-1.196500e+02,3.633000e+01,4.700000e+01,1.059000e+03,2.680000e+02,6.930000e+02,2.410000e+02,1.388200e+00
15467,-1.182000e+02,3.411000e+01,3.600000e+01,1.441000e+03,5.340000e+02,1.809000e+03,5.000000e+02,2.179300e+00
15468,-1.183200e+02,3.399000e+01,4.800000e+01,1.260000e+03,2.840000e+02,7.910000e+02,2.800000e+02,2.187500e+00
15469,-1.183200e+02,3.407000e+01,2.500000e+01,2.740000e+03,7.070000e+02,1.420000e+03,6.640000e+02,3.590900e+00
15470,-1.179300e+02,3.365000e+01,3.400000e+01,2.141000e+03,4.250000e+02,1.559000e+03,4.290000e+02,4.203600e+00
15471,-1.205900e+02,3.845000e+01,1.300000e+01,2.944000e+03,5.580000e+02,1.091000e+03,4.660000e+02,3.000000e+00
15472,-1.193200e+02,3.633000e+01,1.800000e+01,2.603000e+03,4.780000e+02,1.158000e+03,4.230000e+02,4.593800e+00
15473,-1.206500e+02,3.512000e+01,1.900000e+01,2.949000e+03,6.620000e+02,1.425000e+03,5.480000e+02,2.961500e+00
15474,-1.180100e+02,3.397000e+01,3.600000e+01,1.451000e+03,2.240000e+02,6.080000e+02,2.460000e+02,6.064800e+00
15475,-1.214500e+02,3.862000e+01,3.800000e+01,2.419000e+03,6.050000e+02,1.696000e+03,5.030000e+02,1.486100e+00
15476,-1.222400e+02,3.747000e+01,4.000000e+01,1.504000e+03,2.700000e+02,6.890000e+02,2.870000e+02,6.124400e+00
15477,-1.218400e+02,3.799000e+01,1.300000e+01,4.545000e+03,9.520000e+02,2.188000e+03,9.010000e+02,3.362500e+00
15478,-1.213700e+02,3.861000e+01,4.200000e+01,9.450000e+02,1.930000e+02,4.600000e+02,1.930000e+02,3.756900e+00
15479,-1.178500e+02,3.385000e+01,1.700000e+01,4.678000e+03,1.065000e+03,2.427000e+03,1.020000e+03,4.227600e+00
15480,-1.146800e+02,3.349000e+01,2.000000e+01,1.491000e+03,3.600000e+02,1.135000e+03,3.030000e+02,1.639500e+00
15481,-1.170500e+02,3.311000e+01,1.800000e+01,4.393000e+03,6.420000e+02,2.095000e+03,6.770000e+02,5.478600e+00
15482,-1.180500e+02,3.372000e+01,2.200000e+01,5.416000e+03,1.271000e+03,2.260000e+03,1.184000e+03,3.803800e+00
15483,-1.214400e+02,3.857000e+01,5.200000e+01,3.080000e+03,5.450000e+02,9.750000e+02,4.950000e+02,3.776000e+00
15484,-1.179200e+02,3.410000e+01,3.300000e+01,1.921000e+03,3.970000e+02,1.492000e+03,3.930000e+02,4.375000e+00
15485,-1.223400e+02,3.759000e+01,4.400000e+01,1.395000e+03,2.690000e+02,7.360000e+02,2.880000e+02,5.620600e+00
15486,-1.215800e+02,3.983000e+01,1.600000e+01,4.591000e+03,9.040000e+02,1.904000e+03,8.120000e+02,2.241900e+00
15487,-1.209400e+02,3.542000e+01,1.800000e+01,3.418000e+03,6.860000e+02,9.700000e+02,4.530000e+02,3.773800e+00
15488,-1.179600e+02,3.404000e+01,3.300000e+01,1.458000e+03,2.680000e+02,1.115000e+03,2.570000e+02,4.795500e+00
15489,-1.217900e+02,3.868000e+01,2.400000e+01,3.794000e+03,8.480000e+02,2.225000e+03,8.640000e+02,2.806800e+00
15490,-1.220200e+02,3.735000e+01,1.800000e+01,1.221000e+03,2.550000e+02,5.070000e+02,2.710000e+02,5.367900e+00
15491,-1.206100e+02,3.510000e+01,1.400000e+01,2.919000e+03,6.910000e+02,1.896000e+03,5.770000e+02,2.400300e+00
15492,-1.183000e+02,3.374000e+01,4.000000e+01,1.896000e+03,4.160000e+02,9.500000e+02,3.830000e+02,2.425000e+00
15493,-1.213700e+02,3.864000e+01,3.600000e+01,3.220000e+02,4.800000e+01,1.330000e+02,5.900000e+01,4.611100e+00
15494,-1.176700e+02,3.361000e+01,2.400000e+01,3.859000e+03,6.610000e+02,1.972000e+03,6.240000e+02,5.787100e+00
15495,-1.172600e+02,3.285000e+01,4.200000e+01,1.761000e+03,3.290000e+02,4.800000e+02,2.550000e+02,5.378700e+00
15496,-1.190000e+02,3.536000e+01,3.900000e+01,8.960000e+02,2.170000e+02,8.050000e+02,1.970000e+02,1.250000e+00
15497,-1.224200e+02,3.775000e+01,5.200000e+01,2.112000e+03,5.280000e+02,1.227000e+03,5.130000e+02,3.553600e+00
15498,-1.172300e+02,3.280000e+01,2.700000e+01,1.297000e+03,3.550000e+02,7.760000e+02,3.370000e+02,2.464300e+00
15499,-1.210300e+02,3.769000e+01,6.000000e+00,2.607000e+03,5.570000e+02,1.266000e+03,4.750000e+02,3.463200e+00
15500,-1.214700e+02,3.858000e+01,4.300000e+01,3.807000e+03,9.520000e+02,1.484000e+03,8.500000e+02,2.326600e+00
15501,-1.187500e+02,3.427000e+01,2.000000e+01,3.495000e+03,4.490000e+02,1.629000e+03,4.280000e+02,5.809600e+00
15502,-1.215400e+02,3.913000e+01,1.800000e+01,4.289000e+03,1.021000e+03,2.707000e+03,9.390000e+02,1.337500e+00
15503,-1.172600e+02,3.413000e+01,3.700000e+01,2.403000e+03,5.500000e+02,1.234000e+03,4.930000e+02,2.000000e+00
15504,-1.182100e+02,3.388000e+01,3.200000e+01,1.507000e+03,3.790000e+02,1.082000e+03,3.500000e+02,3.225000e+00
15505,-1.225200e+02,3.792000e+01,2.400000e+01,4.210000e+02,6.400000e+01,1.630000e+02,7.500000e+01,1.458330e+01
15506,-1.185500e+02,3.404000e+01,4.100000e+01,1.482000e+03,2.390000e+02,6.170000e+02,2.420000e+02,8.861900e+00
15507,-1.179500e+02,3.384000e+01,3.400000e+01,1.229000e+03,2.150000e+02,1.035000e+03,2.180000e+02,3.545500e+00
15508,-1.188400e+02,3.411000e+01,1.200000e+01,7.508000e+03,1.058000e+03,2.484000e+03,9.650000e+02,5.878800e+00
15509,-1.184100e+02,3.396000e+01,1.500000e+01,4.120000e+02,1.280000e+02,3.100000e+02,1.370000e+02,3.979200e+00
15510,-1.222700e+02,3.778000e+01,5.200000e+01,1.408000e+03,2.800000e+02,7.180000e+02,2.650000e+02,2.680600e+00
15511,-1.165500e+02,3.384000e+01,2.800000e+01,2.992000e+03,5.620000e+02,6.760000e+02,3.460000e+02,5.761300e+00
15512,-1.220500e+02,3.960000e+01,3.400000e+01,2.051000e+03,3.420000e+02,9.580000e+02,3.220000e+02,2.846600e+00
15513,-1.209800e+02,3.868000e+01,5.000000e+00,4.810000e+03,9.090000e+02,2.242000e+03,9.000000e+02,3.296400e+00
15514,-1.179300e+02,3.387000e+01,1.000000e+01,1.277000e+03,4.880000e+02,7.300000e+02,4.170000e+02,1.480300e+00
15515,-1.214200e+02,3.857000e+01,3.800000e+01,1.878000e+03,3.380000e+02,7.100000e+02,3.420000e+02,3.773100e+00
15516,-1.224200e+02,3.763000e+01,4.600000e+01,6.600000e+01,1.100000e+01,3.000000e+01,1.200000e+01,2.375000e+00
15517,-1.221800e+02,3.776000e+01,5.200000e+01,7.540000e+02,1.750000e+02,4.470000e+02,1.650000e+02,3.906300e+00
15518,-1.183700e+02,3.404000e+01,2.500000e+01,5.420000e+02,1.610000e+02,4.420000e+02,1.310000e+02,2.250000e+00
15519,-1.204300e+02,3.802000e+01,1.500000e+01,1.613000e+03,2.990000e+02,6.550000e+02,2.510000e+02,3.687500e+00
15520,-1.213100e+02,3.803000e+01,2.400000e+01,3.050000e+03,5.680000e+02,1.743000e+03,5.490000e+02,3.741300e+00
15521,-1.222200e+02,3.782000e+01,4.200000e+01,2.991000e+03,3.350000e+02,1.018000e+03,3.350000e+02,1.349900e+01
15522,-1.179300e+02,3.406000e+01,2.800000e+01,3.342000e+03,6.880000e+02,2.210000e+03,6.470000e+02,3.459600e+00
15523,-1.185700e+02,3.417000e+01,3.500000e+01,2.072000e+03,3.180000e+02,9.080000e+02,3.420000e+02,6.092800e+00
15524,-1.222300e+02,3.810000e+01,4.700000e+01,1.303000e+03,2.780000e+02,6.940000e+02,2.690000e+02,2.596900e+00
15525,-1.178000e+02,3.353000e+01,4.100000e+01,2.017000e+03,4.890000e+02,7.830000e+02,4.030000e+02,4.159100e+00
15526,-1.176700e+02,3.363000e+01,9.000000e+00,5.774000e+03,1.320000e+03,3.086000e+03,1.265000e+03,4.406300e+00
15527,-1.190200e+02,3.534000e+01,3.500000e+01,1.650000e+03,3.900000e+02,1.145000e+03,3.430000e+02,1.535700e+00
15528,-1.220800e+02,3.735000e+01,3.500000e+01,1.347000e+03,2.070000e+02,5.480000e+02,1.890000e+02,7.706800e+00
15529,-1.170700e+02,3.302000e+01,1.700000e+01,2.863000e+03,6.650000e+02,7.150000e+02,4.670000e+02,2.604800e+00
15530,-1.225500e+02,3.779000e+01,3.200000e+01,2.131000e+03,6.250000e+02,1.229000e+03,5.720000e+02,2.920100e+00
15531,-1.176500e+02,3.410000e+01,1.900000e+01,1.688000e+03,3.650000e+02,6.220000e+02,3.220000e+02,3.600000e+00
15532,-1.221400e+02,3.773000e+01,4.300000e+01,2.264000e+03,3.900000e+02,9.310000e+02,3.680000e+02,3.812500e+00
15533,-1.223300e+02,4.060000e+01,5.000000e+00,6.383000e+03,1.206000e+03,2.965000e+03,1.141000e+03,3.810300e+00
15534,-1.171700e+02,3.280000e+01,2.000000e+01,2.827000e+03,5.540000e+02,1.822000e+03,5.360000e+02,3.470600e+00
15535,-1.197200e+02,3.443000e+01,3.600000e+01,1.156000e+03,3.090000e+02,5.210000e+02,3.040000e+02,2.601400e+00
15536,-1.190400e+02,3.532000e+01,2.000000e+01,3.700000e+01,1.100000e+01,3.400000e+01,8.000000e+00,1.200000e+00
15537,-1.189200e+02,3.526000e+01,2.000000e+01,3.815000e+03,9.240000e+02,3.450000e+03,9.200000e+02,2.017400e+00
15538,-1.223300e+02,3.821000e+01,3.300000e+01,2.017000e+03,3.700000e+02,9.490000e+02,3.420000e+02,4.625000e+00
15539,-1.216800e+02,3.915000e+01,1.400000e+01,2.774000e+03,4.510000e+02,1.292000e+03,4.280000e+02,4.383300e+00
15540,-1.173000e+02,3.413000e+01,4.200000e+01,2.115000e+03,5.570000e+02,1.532000e+03,4.940000e+02,1.453100e+00
15541,-1.183200e+02,3.404000e+01,4.800000e+01,1.184000e+03,3.280000e+02,9.530000e+02,3.110000e+02,2.352600e+00
15542,-1.224800e+02,3.767000e+01,1.500000e+01,2.897000e+03,7.280000e+02,2.340000e+03,7.200000e+02,3.390600e+00
15543,-1.182700e+02,3.378000e+01,2.100000e+01,3.354000e+03,1.174000e+03,4.426000e+03,1.110000e+03,2.526200e+00
15544,-1.204400e+02,3.488000e+01,9.000000e+00,3.124000e+03,4.150000e+02,1.169000e+03,4.070000e+02,6.769400e+00
15545,-1.181000e+02,3.465000e+01,3.300000e+01,8.730000e+02,1.770000e+02,4.250000e+02,1.420000e+02,2.670000e+00
15546,-1.222200e+02,3.781000e+01,5.200000e+01,1.971000e+03,3.350000e+02,7.650000e+02,3.080000e+02,6.521700e+00
15547,-1.194600e+02,3.625000e+01,3.200000e+01,1.702000e+03,3.480000e+02,1.016000e+03,3.500000e+02,2.500000e+00
15548,-1.179100e+02,3.376000e+01,2.000000e+01,4.413000e+03,1.189000e+03,4.818000e+03,1.063000e+03,2.859400e+00
15549,-1.169000e+02,3.365000e+01,1.500000e+01,6.520000e+02,1.490000e+02,2.480000e+02,9.700000e+01,2.107100e+00
15550,-1.172100e+02,3.280000e+01,3.400000e+01,1.398000e+03,2.220000e+02,5.320000e+02,2.440000e+02,3.710200e+00
15551,-1.220000e+02,3.799000e+01,2.800000e+01,4.035000e+03,6.410000e+02,1.881000e+03,6.590000e+02,5.460700e+00
15552,-1.222800e+02,3.788000e+01,5.200000e+01,1.172000e+03,2.150000e+02,4.890000e+02,2.180000e+02,3.916700e+00
15553,-1.214600e+02,3.852000e+01,3.400000e+01,1.279000e+03,2.850000e+02,9.630000e+02,2.680000e+02,2.710000e+00
15554,-1.219200e+02,3.745000e+01,1.000000e+01,3.937000e+03,1.054000e+03,2.032000e+03,1.002000e+03,3.261700e+00
15555,-1.220500e+02,3.711000e+01,3.900000e+01,1.065000e+03,2.480000e+02,4.970000e+02,2.080000e+02,4.597200e+00
15556,-1.218900e+02,3.728000e+01,3.200000e+01,4.308000e+03,7.170000e+02,2.002000e+03,6.950000e+02,4.164500e+00
15557,-1.192000e+02,3.419000e+01,1.900000e+01,9.503000e+03,1.769000e+03,6.370000e+03,1.718000e+03,5.001600e+00
15558,-1.182700e+02,3.409000e+01,5.200000e+01,1.079000e+03,2.220000e+02,4.390000e+02,2.010000e+02,4.625000e+00
15559,-1.212900e+02,3.868000e+01,2.000000e+01,1.881000e+03,3.780000e+02,9.210000e+02,3.600000e+02,1.858900e+00
15560,-1.219800e+02,3.724000e+01,3.500000e+01,3.574000e+03,4.850000e+02,1.325000e+03,4.760000e+02,8.542500e+00
15561,-1.182000e+02,3.380000e+01,5.200000e+01,1.009000e+03,2.160000e+02,6.140000e+02,2.310000e+02,4.007400e+00
15562,-1.224400e+02,3.778000e+01,5.200000e+01,1.118000e+03,2.790000e+02,5.140000e+02,2.840000e+02,2.419600e+00
15563,-1.192900e+02,3.445000e+01,2.600000e+01,2.849000e+03,5.350000e+02,1.383000e+03,5.320000e+02,2.689300e+00
15564,-1.176300e+02,3.402000e+01,1.300000e+01,4.864000e+03,7.290000e+02,2.780000e+03,7.230000e+02,5.616800e+00
15565,-1.202900e+02,3.688000e+01,3.400000e+01,1.391000e+03,2.970000e+02,9.430000e+02,2.810000e+02,2.421900e+00
15566,-1.217600e+02,4.150000e+01,3.100000e+01,6.020000e+02,1.530000e+02,1.120000e+02,4.700000e+01,1.066700e+00
15567,-1.210300e+02,3.766000e+01,3.100000e+01,8.870000e+02,2.170000e+02,6.140000e+02,1.990000e+02,2.152800e+00
15568,-1.180700e+02,3.372000e+01,3.200000e+01,1.179000e+03,2.500000e+02,3.690000e+02,2.090000e+02,5.182400e+00
15569,-1.179200e+02,3.363000e+01,3.400000e+01,2.479000e+03,4.910000e+02,1.131000e+03,4.900000e+02,4.964300e+00
15570,-1.206100e+02,3.512000e+01,3.100000e+01,1.486000e+03,3.450000e+02,8.230000e+02,3.220000e+02,2.697400e+00
15571,-1.222000e+02,3.778000e+01,5.000000e+01,1.867000e+03,4.030000e+02,1.128000e+03,3.780000e+02,2.540100e+00
15572,-1.176600e+02,3.406000e+01,2.400000e+01,4.043000e+03,9.520000e+02,2.174000e+03,8.590000e+02,2.224400e+00
15573,-1.202100e+02,3.698000e+01,2.100000e+01,1.667000e+03,3.030000e+02,8.610000e+02,2.760000e+02,2.601200e+00
15574,-1.172900e+02,3.312000e+01,4.000000e+00,1.380000e+03,3.220000e+02,7.550000e+02,2.860000e+02,4.796100e+00
15575,-1.202700e+02,3.712000e+01,4.200000e+01,1.142000e+03,2.360000e+02,5.970000e+02,2.100000e+02,1.727900e+00
15576,-1.217500e+02,3.988000e+01,1.600000e+01,2.867000e+03,5.590000e+02,1.203000e+03,4.490000e+02,2.714300e+00
15577,-1.180300e+02,3.458000e+01,4.000000e+00,9.849000e+03,1.780000e+03,4.546000e+03,1.598000e+03,4.072900e+00
15578,-1.158400e+02,3.349000e+01,2.000000e+01,1.660000e+03,3.790000e+02,6.370000e+02,2.500000e+02,2.034700e+00
15579,-1.184300e+02,3.418000e+01,3.300000e+01,2.717000e+03,6.620000e+02,1.546000e+03,5.970000e+02,3.909900e+00
15580,-1.225400e+02,3.788000e+01,3.000000e+01,4.382000e+03,7.320000e+02,1.775000e+03,7.450000e+02,6.780900e+00
15581,-1.183900e+02,3.421000e+01,1.400000e+01,2.807000e+03,8.680000e+02,2.729000e+03,8.030000e+02,2.666700e+00
15582,-1.216600e+02,3.668000e+01,1.000000e+01,9.130000e+02,2.650000e+02,5.080000e+02,2.510000e+02,9.914000e-01
15583,-1.183100e+02,3.406000e+01,4.700000e+01,3.038000e+03,1.533000e+03,4.225000e+03,1.472000e+03,1.672500e+00
15584,-1.183100e+02,3.373000e+01,3.300000e+01,2.265000e+03,3.660000e+02,9.860000e+02,3.880000e+02,5.453300e+00
15585,-1.189700e+02,3.537000e+01,3.400000e+01,1.379000e+03,3.330000e+02,1.156000e+03,3.150000e+02,1.719700e+00
15586,-1.171500e+02,3.276000e+01,4.000000e+01,1.809000e+03,4.740000e+02,8.260000e+02,4.560000e+02,2.651800e+00
15587,-1.182400e+02,3.397000e+01,4.100000e+01,1.182000e+03,3.460000e+02,1.644000e+03,3.460000e+02,2.147300e+00
15588,-1.184000e+02,3.420000e+01,3.000000e+01,2.392000e+03,6.550000e+02,1.987000e+03,6.090000e+02,2.842400e+00
15589,-1.181300e+02,3.393000e+01,1.900000e+01,1.793000e+03,4.470000e+02,1.222000e+03,4.520000e+02,2.686200e+00
15590,-1.184500e+02,3.770000e+01,1.500000e+01,2.199000e+03,4.530000e+02,8.990000e+02,3.470000e+02,2.350000e+00
15591,-1.222400e+02,3.780000e+01,5.200000e+01,9.960000e+02,2.280000e+02,7.310000e+02,2.280000e+02,2.269700e+00
15592,-1.181700e+02,3.379000e+01,2.800000e+01,1.219000e+03,4.080000e+02,1.816000e+03,3.480000e+02,1.758900e+00
15593,-1.173400e+02,3.394000e+01,1.300000e+01,7.910000e+03,1.195000e+03,3.382000e+03,1.176000e+03,5.556300e+00
15594,-1.189600e+02,3.649000e+01,2.400000e+01,1.268000e+03,2.690000e+02,6.360000e+02,1.830000e+02,1.742000e+00
15595,-1.220700e+02,3.771000e+01,3.600000e+01,2.879000e+03,4.800000e+02,1.235000e+03,4.550000e+02,4.980100e+00
15596,-1.197200e+02,3.676000e+01,2.300000e+01,6.403000e+03,1.370000e+03,3.573000e+03,1.260000e+03,2.300600e+00
15597,-1.176600e+02,3.362000e+01,1.600000e+01,4.065000e+03,6.610000e+02,1.962000e+03,6.360000e+02,6.217700e+00
15598,-1.178800e+02,3.392000e+01,1.300000e+01,3.292000e+03,7.270000e+02,1.565000e+03,6.980000e+02,5.457000e+00
15599,-1.220200e+02,3.798000e+01,3.700000e+01,1.474000e+03,3.430000e+02,7.820000e+02,3.310000e+02,3.418700e+00
15600,-1.184300e+02,3.428000e+01,3.000000e+01,1.384000e+03,3.080000e+02,2.054000e+03,3.010000e+02,3.013200e+00
15601,-1.221300e+02,3.900000e+01,2.300000e+01,3.832000e+03,7.740000e+02,2.435000e+03,7.470000e+02,2.275400e+00
15602,-1.219600e+02,3.734000e+01,3.700000e+01,6.630000e+02,1.270000e+02,2.930000e+02,1.320000e+02,3.781300e+00
15603,-1.207400e+02,3.990000e+01,2.300000e+01,1.017000e+03,2.180000e+02,3.870000e+02,1.520000e+02,2.265600e+00
15604,-1.185400e+02,3.422000e+01,3.400000e+01,2.193000e+03,5.130000e+02,1.299000e+03,4.970000e+02,3.618700e+00
15605,-1.180300e+02,3.416000e+01,3.600000e+01,1.640000e+03,2.390000e+02,6.930000e+02,2.530000e+02,6.688800e+00
15606,-1.181400e+02,3.394000e+01,3.100000e+01,2.841000e+03,7.740000e+02,1.612000e+03,7.080000e+02,2.920500e+00
15607,-1.223500e+02,3.793000e+01,3.900000e+01,2.002000e+03,4.160000e+02,1.166000e+03,3.950000e+02,1.725700e+00
15608,-1.213600e+02,3.856000e+01,2.000000e+01,1.232000e+03,3.320000e+02,6.670000e+02,2.880000e+02,1.828800e+00
15609,-1.189700e+02,3.538000e+01,4.200000e+01,1.185000e+03,3.580000e+02,1.038000e+03,2.990000e+02,9.951000e-01
15610,-1.216300e+02,3.804000e+01,2.500000e+01,2.019000e+03,4.110000e+02,8.880000e+02,3.260000e+02,3.261900e+00
15611,-1.169800e+02,3.405000e+01,6.000000e+00,2.290000e+03,3.120000e+02,9.570000e+02,2.740000e+02,7.270800e+00
15612,-1.193100e+02,3.630000e+01,2.000000e+01,1.256000e+03,2.090000e+02,5.660000e+02,1.950000e+02,4.022100e+00
15613,-1.179700e+02,3.379000e+01,3.300000e+01,3.268000e+03,6.410000e+02,1.704000e+03,5.910000e+02,3.684900e+00
15614,-1.179600e+02,3.382000e+01,3.200000e+01,2.726000e+03,5.560000e+02,1.513000e+03,5.310000e+02,3.791700e+00
15615,-1.222500e+02,3.746000e+01,3.300000e+01,6.841000e+03,9.500000e+02,2.681000e+03,9.800000e+02,7.108800e+00
15616,-1.176500e+02,3.349000e+01,1.600000e+01,2.223000e+03,4.540000e+02,6.280000e+02,3.820000e+02,4.360300e+00
15617,-1.220300e+02,3.754000e+01,3.500000e+01,1.867000e+03,3.430000e+02,1.213000e+03,3.380000e+02,4.821400e+00
15618,-1.175600e+02,3.442000e+01,6.000000e+00,4.264000e+03,7.490000e+02,2.005000e+03,6.660000e+02,3.469500e+00
15619,-1.183200e+02,3.393000e+01,3.400000e+01,1.536000e+03,2.730000e+02,8.040000e+02,2.870000e+02,4.961500e+00
15620,-1.182500e+02,3.396000e+01,4.200000e+01,1.326000e+03,2.950000e+02,9.180000e+02,2.580000e+02,2.386400e+00
15621,-1.203900e+02,3.678000e+01,1.100000e+01,1.947000e+03,4.880000e+02,2.104000e+03,4.860000e+02,1.718400e+00
15622,-1.211800e+02,3.799000e+01,3.100000e+01,2.450000e+03,5.590000e+02,1.459000e+03,4.780000e+02,2.467400e+00
15623,-1.185500e+02,3.424000e+01,2.100000e+01,5.751000e+03,1.082000e+03,2.230000e+03,1.016000e+03,4.345800e+00
15624,-1.172500e+02,3.408000e+01,3.000000e+01,2.981000e+03,6.050000e+02,1.784000e+03,5.730000e+02,2.450000e+00
15625,-1.203500e+02,3.798000e+01,4.000000e+00,1.658000e+03,3.010000e+02,6.760000e+02,2.780000e+02,3.571400e+00
15626,-1.219700e+02,3.735000e+01,3.500000e+01,1.880000e+03,3.700000e+02,9.260000e+02,3.210000e+02,4.227300e+00
15627,-1.176100e+02,3.404000e+01,8.000000e+00,4.116000e+03,7.660000e+02,1.785000e+03,7.450000e+02,3.167200e+00
15628,-1.225500e+02,3.881000e+01,7.000000e+00,3.639000e+03,6.370000e+02,1.027000e+03,4.210000e+02,3.883100e+00
15629,-1.177100e+02,3.360000e+01,8.000000e+00,3.329000e+03,7.530000e+02,1.312000e+03,6.290000e+02,3.552100e+00
15630,-1.221700e+02,3.745000e+01,3.300000e+01,1.828000e+03,3.960000e+02,7.660000e+02,3.780000e+02,4.453100e+00
15631,-1.171200e+02,3.314000e+01,1.200000e+01,2.363000e+03,4.080000e+02,1.211000e+03,3.960000e+02,3.896700e+00
15632,-1.183400e+02,3.419000e+01,4.300000e+01,1.029000e+03,2.520000e+02,6.130000e+02,2.550000e+02,2.682700e+00
15633,-1.191800e+02,3.421000e+01,2.900000e+01,4.039000e+03,6.800000e+02,1.677000e+03,6.440000e+02,4.389700e+00
15634,-1.241100e+02,4.057000e+01,3.300000e+01,1.348000e+03,2.340000e+02,5.730000e+02,2.360000e+02,2.489600e+00
15635,-1.184100e+02,3.406000e+01,4.300000e+01,2.665000e+03,5.560000e+02,1.015000e+03,5.060000e+02,4.141100e+00
15636,-1.155200e+02,3.313000e+01,1.800000e+01,1.109000e+03,2.830000e+02,1.006000e+03,2.530000e+02,2.163000e+00
15637,-1.178200e+02,3.381000e+01,2.500000e+01,2.662000e+03,4.020000e+02,1.247000e+03,4.010000e+02,5.439500e+00
15638,-1.194500e+02,3.658000e+01,1.800000e+01,1.425000e+03,2.800000e+02,7.530000e+02,2.660000e+02,3.781300e+00
15639,-1.224100e+02,3.775000e+01,5.200000e+01,3.065000e+03,6.220000e+02,1.405000e+03,6.060000e+02,3.781300e+00
15640,-1.171600e+02,3.278000e+01,2.400000e+01,3.566000e+03,7.650000e+02,1.697000e+03,7.220000e+02,3.637500e+00
15641,-1.209700e+02,3.842000e+01,1.600000e+01,1.748000e+03,3.220000e+02,4.930000e+03,2.870000e+02,4.302900e+00
15642,-1.171300e+02,3.263000e+01,1.000000e+01,7.374000e+03,1.157000e+03,1.900000e+03,7.940000e+02,8.799100e+00
15643,-1.184000e+02,3.396000e+01,4.400000e+01,1.138000e+03,2.280000e+02,4.970000e+02,2.280000e+02,4.185200e+00
15644,-1.170900e+02,3.276000e+01,4.300000e+01,3.889000e+03,7.110000e+02,1.466000e+03,6.630000e+02,3.552900e+00
15645,-1.192000e+02,3.426000e+01,1.300000e+01,3.009000e+03,5.880000e+02,1.439000e+03,6.070000e+02,4.184500e+00
15646,-1.173200e+02,3.448000e+01,8.000000e+00,4.627000e+03,8.870000e+02,2.739000e+03,8.460000e+02,3.020400e+00
15647,-1.223100e+02,3.755000e+01,2.700000e+01,3.931000e+03,9.330000e+02,1.877000e+03,8.510000e+02,3.972200e+00
15648,-1.179600e+02,3.360000e+01,3.400000e+01,9.590000e+02,2.300000e+02,3.840000e+02,1.970000e+02,5.233300e+00
15649,-1.179800e+02,3.399000e+01,2.600000e+01,3.343000e+03,4.550000e+02,1.429000e+03,4.570000e+02,7.077800e+00
15650,-1.219300e+02,3.663000e+01,4.100000e+01,1.049000e+03,1.980000e+02,4.280000e+02,1.830000e+02,4.357100e+00
15651,-1.216200e+02,3.914000e+01,4.100000e+01,2.183000e+03,5.590000e+02,1.202000e+03,5.060000e+02,1.690200e+00
15652,-1.179800e+02,3.368000e+01,2.400000e+01,4.177000e+03,6.240000e+02,1.704000e+03,6.060000e+02,6.247300e+00
15653,-1.182300e+02,3.399000e+01,5.000000e+00,7.060000e+02,2.030000e+02,8.390000e+02,1.990000e+02,4.520800e+00
15654,-1.173700e+02,3.410000e+01,4.400000e+01,2.087000e+03,4.470000e+02,1.270000e+03,4.230000e+02,2.388900e+00
15655,-1.221000e+02,3.765000e+01,3.100000e+01,1.797000e+03,3.270000e+02,7.960000e+02,3.190000e+02,4.442700e+00
15656,-1.173400e+02,3.446000e+01,9.000000e+00,5.983000e+03,1.122000e+03,3.515000e+03,1.064000e+03,3.150500e+00
15657,-1.222200e+02,3.779000e+01,3.700000e+01,2.343000e+03,5.740000e+02,1.608000e+03,5.230000e+02,2.149400e+00
15658,-1.223000e+02,4.131000e+01,2.900000e+01,4.059000e+03,7.870000e+02,1.700000e+03,7.020000e+02,2.452600e+00
15659,-1.182600e+02,3.402000e+01,3.800000e+01,1.091000e+03,3.490000e+02,1.786000e+03,3.400000e+02,2.131000e+00
15660,-1.178600e+02,3.367000e+01,1.600000e+01,2.000000e+01,5.000000e+00,1.500000e+01,5.000000e+00,3.875000e+00
15661,-1.221600e+02,3.745000e+01,5.000000e+01,1.960000e+02,4.100000e+01,7.600000e+01,4.200000e+01,7.612900e+00
15662,-1.218600e+02,3.735000e+01,3.500000e+01,2.391000e+03,6.050000e+02,1.886000e+03,5.950000e+02,2.555100e+00
15663,-1.174200e+02,3.394000e+01,3.500000e+01,1.764000e+03,3.250000e+02,1.094000e+03,3.530000e+02,4.152800e+00
15664,-1.188500e+02,3.425000e+01,1.700000e+01,5.593000e+03,7.320000e+02,1.992000e+03,6.600000e+02,7.296500e+00
15665,-1.216400e+02,3.915000e+01,1.500000e+01,2.659000e+03,3.960000e+02,1.159000e+03,4.070000e+02,5.234000e+00
15666,-1.221100e+02,3.767000e+01,3.800000e+01,1.035000e+03,2.470000e+02,5.990000e+02,2.240000e+02,3.091700e+00
15667,-1.221800e+02,3.773000e+01,4.300000e+01,1.391000e+03,2.930000e+02,8.550000e+02,2.850000e+02,2.519200e+00
15668,-1.209900e+02,3.869000e+01,5.000000e+00,5.743000e+03,1.074000e+03,2.651000e+03,9.620000e+02,4.116300e+00
15669,-1.220100e+02,3.757000e+01,1.400000e+01,1.619900e+04,2.993000e+03,8.117000e+03,2.847000e+03,5.832200e+00
