Id,F1,F2,F3,F4,F5,F6,F7,F8
752,-1.179100e+02,3.384000e+01,1.600000e+01,9.190000e+02,2.530000e+02,9.120000e+02,2.490000e+02,1.590300e+00
753,-1.191300e+02,3.419000e+01,1.600000e+01,6.389000e+03,1.330000e+03,6.242000e+03,1.340000e+03,4.022200e+00
754,-1.231300e+02,4.085000e+01,1.800000e+01,1.650000e+03,3.770000e+02,6.750000e+02,2.820000e+02,1.893300e+00
755,-1.213200e+02,3.801000e+01,3.600000e+01,3.910000e+02,7.400000e+01,1.710000e+02,7.900000e+01,2.704500e+00
756,-1.183700e+02,3.408000e+01,2.800000e+01,4.376000e+03,1.202000e+03,1.847000e+03,1.128000e+03,2.671300e+00
757,-1.171500e+02,3.275000e+01,4.000000e+01,2.261000e+03,5.790000e+02,9.030000e+02,5.250000e+02,2.465000e+00
758,-1.190200e+02,3.534000e+01,3.400000e+01,2.861000e+03,5.100000e+02,1.375000e+03,4.860000e+02,3.428600e+00
759,-1.221100e+02,3.771000e+01,3.600000e+01,4.569000e+03,8.240000e+02,1.950000e+03,8.190000e+02,4.650000e+00
760,-1.212400e+02,3.801000e+01,2.200000e+01,1.526000e+03,2.990000e+02,7.900000e+02,3.000000e+02,2.434200e+00
761,-1.181100e+02,3.394000e+01,3.700000e+01,1.434000e+03,2.620000e+02,7.860000e+02,2.560000e+02,4.437500e+00
762,-1.183800e+02,3.421000e+01,3.300000e+01,1.981000e+03,4.840000e+02,1.665000e+03,4.660000e+02,3.083300e+00
763,-1.183600e+02,3.403000e+01,3.600000e+01,1.083000e+03,3.420000e+02,1.023000e+03,2.950000e+02,2.132400e+00
764,-1.183400e+02,3.401000e+01,3.500000e+01,1.359000e+03,3.590000e+02,6.550000e+02,3.410000e+02,2.556800e+00
765,-1.183800e+02,3.391000e+01,3.600000e+01,2.904000e+03,5.150000e+02,1.463000e+03,5.340000e+02,5.837400e+00
766,-1.218200e+02,3.975000e+01,2.900000e+01,7.744000e+03,1.375000e+03,3.316000e+03,1.365000e+03,3.025300e+00
767,-1.171100e+02,3.276000e+01,1.900000e+01,2.188000e+03,6.160000e+02,1.304000e+03,6.070000e+02,2.085200e+00
768,-1.222600e+02,3.777000e+01,5.200000e+01,1.565000e+03,3.150000e+02,6.370000e+02,2.970000e+02,4.777800e+00
769,-1.218800e+02,3.801000e+01,9.000000e+00,5.329000e+03,1.284000e+03,2.827000e+03,1.202000e+03,2.737400e+00
770,-1.180600e+02,3.386000e+01,1.600000e+01,5.603000e+03,9.380000e+02,3.045000e+03,8.930000e+02,5.077800e+00
771,-1.214500e+02,3.686000e+01,1.100000e+01,1.613000e+03,3.350000e+02,1.617000e+03,3.420000e+02,3.137500e+00
772,-1.197100e+02,3.440000e+01,2.700000e+01,3.782000e+03,7.710000e+02,1.742000e+03,7.510000e+02,4.045100e+00
773,-1.220700e+02,3.771000e+01,4.000000e+01,1.808000e+03,3.020000e+02,7.460000e+02,2.700000e+02,5.301500e+00
774,-1.161900e+02,3.369000e+01,1.100000e+01,5.692000e+03,1.346000e+03,5.682000e+03,1.273000e+03,2.538300e+00
775,-1.214600e+02,3.855000e+01,4.000000e+01,2.077000e+03,4.350000e+02,1.454000e+03,3.850000e+02,2.007400e+00
776,-1.181200e+02,3.406000e+01,3.500000e+01,1.729000e+03,4.380000e+02,1.308000e+03,4.120000e+02,2.532100e+00
777,-1.218500e+02,3.972000e+01,1.800000e+01,7.272000e+03,1.559000e+03,5.022000e+03,1.524000e+03,1.691100e+00
778,-1.221900e+02,3.777000e+01,4.500000e+01,1.852000e+03,3.930000e+02,1.132000e+03,3.490000e+02,2.715900e+00
779,-1.181500e+02,3.471000e+01,3.600000e+01,1.338000e+03,2.500000e+02,7.090000e+02,2.500000e+02,3.562500e+00
780,-1.184300e+02,3.399000e+01,4.500000e+01,1.899000e+03,4.610000e+02,1.260000e+03,4.150000e+02,2.666700e+00
781,-1.192100e+02,3.419000e+01,1.500000e+01,3.797000e+03,6.920000e+02,2.216000e+03,6.750000e+02,4.744300e+00
782,-1.214400e+02,3.900000e+01,2.000000e+01,7.550000e+02,1.470000e+02,4.570000e+02,1.570000e+02,2.416700e+00
783,-1.224000e+02,3.774000e+01,4.500000e+01,2.462000e+03,5.090000e+02,1.587000e+03,4.500000e+02,2.590000e+00
784,-1.179600e+02,3.414000e+01,3.300000e+01,1.994000e+03,4.050000e+02,9.930000e+02,4.030000e+02,3.766000e+00
785,-1.214800e+02,3.851000e+01,2.400000e+01,9.790000e+02,2.010000e+02,7.230000e+02,2.050000e+02,2.592600e+00
786,-1.171400e+02,3.323000e+01,1.100000e+01,4.068000e+03,8.290000e+02,9.180000e+02,5.000000e+02,3.127200e+00
787,-1.180800e+02,3.394000e+01,2.100000e+01,3.933000e+03,9.490000e+02,2.219000e+03,8.200000e+02,2.492600e+00
788,-1.172900e+02,3.308000e+01,1.800000e+01,3.225000e+03,5.150000e+02,1.463000e+03,4.760000e+02,5.778700e+00
789,-1.227100e+02,3.843000e+01,5.200000e+01,1.439000e+03,3.250000e+02,7.380000e+02,3.160000e+02,2.226200e+00
790,-1.222300e+02,3.775000e+01,5.000000e+01,1.542000e+03,2.890000e+02,6.540000e+02,2.680000e+02,3.963200e+00
791,-1.172500e+02,3.365000e+01,1.000000e+01,1.652000e+03,3.160000e+02,7.250000e+02,2.330000e+02,3.512500e+00
792,-1.210200e+02,3.923000e+01,1.600000e+01,1.427000e+03,3.190000e+02,6.420000e+02,3.330000e+02,1.424100e+00
793,-1.198300e+02,3.682000e+01,1.400000e+01,1.087000e+03,1.650000e+02,3.650000e+02,1.760000e+02,7.290900e+00
794,-1.180200e+02,3.375000e+01,2.600000e+01,2.989000e+03,4.790000e+02,1.596000e+03,4.750000e+02,5.715700e+00
795,-1.181100e+02,3.416000e+01,5.200000e+01,2.489000e+03,4.370000e+02,1.101000e+03,4.380000e+02,4.206500e+00
796,-1.224400e+02,3.772000e+01,5.200000e+01,1.507000e+03,2.820000e+02,9.290000e+02,2.810000e+02,3.895800e+00
797,-1.184200e+02,3.426000e+01,3.700000e+01,1.789000e+03,4.240000e+02,2.279000e+03,4.110000e+02,3.900000e+00
798,-1.220800e+02,3.770000e+01,2.500000e+01,3.402000e+03,7.580000e+02,1.645000e+03,7.100000e+02,3.493400e+00
799,-1.184100e+02,3.403000e+01,2.600000e+01,4.376000e+03,1.394000e+03,2.435000e+03,1.250000e+03,2.841800e+00
800,-1.210200e+02,3.762000e+01,1.400000e+01,5.737000e+03,1.286000e+03,4.722000e+03,1.210000e+03,1.673100e+00
801,-1.175400e+02,3.447000e+01,4.000000e+00,6.712000e+03,1.200000e+03,3.126000e+03,1.026000e+03,3.227700e+00
802,-1.176900e+02,3.411000e+01,1.600000e+01,2.427000e+03,5.220000e+02,7.940000e+02,4.910000e+02,2.692900e+00
803,-1.181700e+02,3.402000e+01,3.300000e+01,3.460000e+02,1.030000e+02,4.880000e+02,1.070000e+02,1.868100e+00
804,-1.187000e+02,3.429000e+01,2.500000e+01,1.678000e+03,2.520000e+02,8.620000e+02,2.680000e+02,6.183400e+00
805,-1.224300e+02,3.773000e+01,5.200000e+01,1.583000e+03,3.470000e+02,9.350000e+02,3.410000e+02,4.678600e+00
806,-1.212000e+02,3.866000e+01,1.700000e+01,1.605000e+03,2.170000e+02,7.320000e+02,2.410000e+02,5.470000e+00
807,-1.183400e+02,3.405000e+01,5.200000e+01,2.194000e+03,5.040000e+02,9.970000e+02,4.380000e+02,2.665400e+00
808,-1.183100e+02,3.384000e+01,5.000000e+00,3.559000e+03,8.690000e+02,2.965000e+03,7.940000e+02,2.649100e+00
809,-1.204500e+02,3.494000e+01,2.600000e+01,1.058000e+03,2.320000e+02,8.910000e+02,2.430000e+02,3.642200e+00
810,-1.179200e+02,3.383000e+01,1.700000e+01,3.820000e+02,8.600000e+01,2.720000e+02,8.100000e+01,1.425000e+00
811,-1.221400e+02,3.801000e+01,5.000000e+01,1.760000e+03,3.410000e+02,7.410000e+02,3.160000e+02,4.500000e+00
812,-1.182000e+02,3.380000e+01,4.200000e+01,4.577000e+03,1.146000e+03,2.749000e+03,1.094000e+03,2.501200e+00
813,-1.213800e+02,3.684000e+01,1.700000e+01,2.625000e+03,5.120000e+02,1.487000e+03,4.810000e+02,3.635400e+00
814,-1.225300e+02,3.789000e+01,3.500000e+01,4.127000e+03,6.890000e+02,1.596000e+03,7.070000e+02,5.907300e+00
815,-1.182500e+02,3.423000e+01,3.700000e+01,1.954000e+03,3.680000e+02,9.670000e+02,3.700000e+02,5.086200e+00
816,-1.172700e+02,3.302000e+01,1.300000e+01,5.723000e+03,1.242000e+03,2.450000e+03,1.140000e+03,4.717900e+00
817,-1.197600e+02,3.444000e+01,2.800000e+01,1.985000e+03,5.820000e+02,1.092000e+03,5.480000e+02,2.470100e+00
818,-1.173500e+02,3.415000e+01,3.200000e+01,2.699000e+03,5.520000e+02,2.086000e+03,5.510000e+02,2.297400e+00
819,-1.218800e+02,3.764000e+01,2.000000e+01,1.309000e+03,1.840000e+02,5.140000e+02,1.720000e+02,1.095060e+01
820,-1.176800e+02,3.409000e+01,2.200000e+01,1.547000e+03,3.340000e+02,7.730000e+02,3.160000e+02,2.981200e+00
821,-1.179000e+02,3.413000e+01,3.700000e+01,1.801000e+03,4.220000e+02,1.564000e+03,4.250000e+02,3.159700e+00
822,-1.184600e+02,3.404000e+01,3.100000e+01,2.621000e+03,7.070000e+02,1.632000e+03,6.730000e+02,3.287000e+00
823,-1.177500e+02,3.405000e+01,4.600000e+01,1.480000e+03,3.580000e+02,1.511000e+03,3.480000e+02,1.971800e+00
824,-1.172600e+02,3.305000e+01,1.400000e+01,2.323000e+03,3.730000e+02,1.057000e+03,3.720000e+02,6.251300e+00
825,-1.205100e+02,3.655000e+01,2.000000e+01,1.193000e+03,2.630000e+02,1.274000e+03,2.410000e+02,1.941700e+00
826,-1.183700e+02,3.417000e+01,1.500000e+01,3.327000e+03,1.011000e+03,2.683000e+03,8.570000e+02,2.378400e+00
827,-1.222900e+02,3.789000e+01,5.200000e+01,2.269000e+03,3.800000e+02,1.004000e+03,3.710000e+02,5.169600e+00
828,-1.184500e+02,3.401000e+01,3.600000e+01,2.424000e+03,4.180000e+02,1.123000e+03,4.170000e+02,6.475500e+00
829,-1.212300e+02,3.798000e+01,2.700000e+01,8.490000e+02,1.370000e+02,3.730000e+02,1.310000e+02,5.036200e+00
830,-1.198800e+02,3.443000e+01,1.600000e+01,1.734000e+03,3.650000e+02,9.620000e+02,3.910000e+02,4.477700e+00
831,-1.183300e+02,3.388000e+01,3.000000e+01,1.856000e+03,4.440000e+02,8.990000e+02,4.350000e+02,3.150500e+00
832,-1.221500e+02,3.774000e+01,5.200000e+01,1.394000e+03,2.230000e+02,5.450000e+02,2.300000e+02,3.950000e+00
833,-1.213400e+02,3.861000e+01,1.100000e+01,1.716000e+03,4.040000e+02,7.220000e+02,4.150000e+02,2.092600e+00
834,-1.189900e+02,3.533000e+01,3.600000e+01,1.590000e+03,3.670000e+02,1.311000e+03,3.900000e+02,1.678600e+00
835,-1.178800e+02,3.414000e+01,2.300000e+01,2.308000e+03,3.220000e+02,1.001000e+03,3.170000e+02,7.511200e+00
836,-1.233700e+02,3.943000e+01,3.200000e+01,2.780000e+03,4.700000e+02,1.281000e+03,4.790000e+02,3.588000e+00
837,-1.184400e+02,3.421000e+01,3.700000e+01,1.665000e+03,3.350000e+02,1.011000e+03,3.430000e+02,4.870300e+00
838,-1.181200e+02,3.399000e+01,2.700000e+01,2.316000e+03,5.590000e+02,2.012000e+03,5.440000e+02,2.815500e+00
839,-1.219800e+02,3.728000e+01,2.700000e+01,3.526000e+03,5.890000e+02,1.725000e+03,5.530000e+02,5.781200e+00
840,-1.183300e+02,3.424000e+01,3.100000e+01,6.434000e+03,1.188000e+03,3.540000e+03,1.131000e+03,4.263900e+00
841,-1.185400e+02,3.430000e+01,2.200000e+01,4.423000e+03,6.220000e+02,1.995000e+03,5.820000e+02,8.215900e+00
842,-1.211000e+02,3.780000e+01,3.500000e+01,1.853000e+03,3.310000e+02,9.580000e+02,3.400000e+02,3.357800e+00
843,-1.218700e+02,3.710000e+01,2.000000e+01,1.918000e+03,3.040000e+02,7.980000e+02,3.020000e+02,7.575500e+00
844,-1.222800e+02,3.788000e+01,5.200000e+01,9.570000e+02,1.880000e+02,4.030000e+02,1.720000e+02,3.234400e+00
845,-1.178900e+02,3.372000e+01,2.500000e+01,4.343000e+03,8.470000e+02,3.872000e+03,8.500000e+02,4.650000e+00
846,-1.176900e+02,3.380000e+01,5.000000e+00,3.178000e+03,6.310000e+02,1.467000e+03,5.810000e+02,5.254100e+00
847,-1.179900e+02,3.395000e+01,3.000000e+01,2.217000e+03,2.840000e+02,8.510000e+02,2.910000e+02,1.048350e+01
848,-1.221300e+02,3.768000e+01,4.400000e+01,2.147000e+03,3.990000e+02,1.175000e+03,4.010000e+02,4.197400e+00
849,-1.200700e+02,3.698000e+01,1.200000e+01,1.790000e+03,3.790000e+02,1.399000e+03,3.970000e+02,2.538800e+00
850,-1.179000e+02,3.391000e+01,2.600000e+01,2.885000e+03,4.760000e+02,1.227000e+03,4.390000e+02,4.952400e+00
851,-1.198100e+02,3.671000e+01,2.500000e+01,1.026000e+03,2.210000e+02,7.890000e+02,1.830000e+02,1.562500e+00
852,-1.181500e+02,3.419000e+01,3.800000e+01,1.750000e+03,4.110000e+02,1.398000e+03,4.090000e+02,2.396700e+00
853,-1.172300e+02,3.323000e+01,1.300000e+01,2.899000e+03,6.570000e+02,1.946000e+03,5.790000e+02,2.987500e+00
854,-1.223500e+02,3.796000e+01,3.200000e+01,1.991000e+03,5.040000e+02,1.139000e+03,4.230000e+02,2.035300e+00
855,-1.182900e+02,3.373000e+01,3.000000e+01,3.161000e+03,8.130000e+02,1.865000e+03,7.710000e+02,2.713900e+00
856,-1.172700e+02,3.282000e+01,3.500000e+01,2.908000e+03,5.950000e+02,1.068000e+03,5.290000e+02,4.179300e+00
857,-1.217600e+02,3.894000e+01,4.800000e+01,5.400000e+02,1.100000e+02,2.340000e+02,7.400000e+01,3.611100e+00
858,-1.184500e+02,3.404000e+01,1.900000e+01,3.330000e+03,1.010000e+03,1.837000e+03,9.150000e+02,3.017300e+00
859,-1.221800e+02,3.771000e+01,4.500000e+01,7.260000e+02,1.470000e+02,5.190000e+02,1.350000e+02,3.375000e+00
860,-1.212100e+02,3.875000e+01,1.100000e+01,4.552000e+03,6.390000e+02,2.006000e+03,6.230000e+02,4.396200e+00
861,-1.170700e+02,3.303000e+01,1.400000e+01,6.665000e+03,1.231000e+03,2.026000e+03,1.001000e+03,5.090000e+00
862,-1.224400e+02,3.780000e+01,5.200000e+01,3.149000e+03,7.190000e+02,1.145000e+03,6.580000e+02,4.625000e+00
863,-1.212800e+02,3.880000e+01,7.000000e+00,9.003000e+03,1.739000e+03,4.445000e+03,1.591000e+03,3.816000e+00
864,-1.220100e+02,3.798000e+01,2.900000e+01,2.001000e+03,3.730000e+02,9.560000e+02,3.700000e+02,4.317000e+00
865,-1.180800e+02,3.388000e+01,2.700000e+01,3.065000e+03,7.360000e+02,1.840000e+03,7.190000e+02,3.641700e+00
866,-1.172400e+02,3.459000e+01,4.000000e+00,5.027000e+03,7.970000e+02,1.869000e+03,6.860000e+02,3.550700e+00
867,-1.179800e+02,3.367000e+01,7.000000e+00,5.664000e+03,1.174000e+03,2.493000e+03,1.101000e+03,5.825200e+00
868,-1.194400e+02,3.658000e+01,3.700000e+01,1.054000e+03,2.390000e+02,8.790000e+02,2.570000e+02,2.523400e+00
869,-1.172300e+02,3.280000e+01,2.200000e+01,2.981000e+03,8.730000e+02,1.751000e+03,7.450000e+02,2.348200e+00
870,-1.222400e+02,3.776000e+01,5.200000e+01,2.646000e+03,5.810000e+02,1.128000e+03,5.220000e+02,3.071800e+00
871,-1.173500e+02,3.400000e+01,3.800000e+01,1.214000e+03,2.540000e+02,7.230000e+02,2.360000e+02,2.546900e+00
872,-1.211300e+02,3.866000e+01,2.000000e+00,1.236000e+04,1.747000e+03,4.438000e+03,1.470000e+03,6.250300e+00
873,-1.183600e+02,3.410000e+01,3.700000e+01,7.097000e+03,2.010000e+03,2.913000e+03,1.939000e+03,2.875000e+00
874,-1.176000e+02,3.386000e+01,2.300000e+01,2.949000e+03,4.730000e+02,1.671000e+03,4.770000e+02,5.195000e+00
875,-1.225000e+02,3.777000e+01,5.200000e+01,2.299000e+03,4.410000e+02,1.252000e+03,4.150000e+02,5.056200e+00
876,-1.219900e+02,3.754000e+01,2.600000e+01,2.332000e+03,3.710000e+02,1.285000e+03,4.040000e+02,5.388000e+00
877,-1.222600e+02,3.788000e+01,5.200000e+01,2.255000e+03,4.100000e+02,8.230000e+02,3.770000e+02,5.797900e+00
878,-1.219900e+02,3.756000e+01,2.000000e+01,6.462000e+03,1.294000e+03,3.288000e+03,1.235000e+03,4.339300e+00
879,-1.220300e+02,3.798000e+01,4.500000e+01,2.842000e+03,5.670000e+02,1.261000e+03,5.350000e+02,3.604200e+00
880,-1.180300e+02,3.411000e+01,3.400000e+01,2.837000e+03,4.600000e+02,1.344000e+03,4.580000e+02,6.572200e+00
881,-1.179100e+02,3.391000e+01,2.400000e+01,2.249000e+03,3.790000e+02,1.015000e+03,3.850000e+02,4.976600e+00
882,-1.183100e+02,3.380000e+01,2.900000e+01,2.795000e+03,5.720000e+02,1.469000e+03,5.570000e+02,3.716700e+00
883,-1.183600e+02,3.391000e+01,4.100000e+01,2.048000e+03,4.390000e+02,1.191000e+03,4.290000e+02,3.800000e+00
884,-1.202200e+02,3.935000e+01,8.000000e+00,1.872000e+03,2.810000e+02,2.030000e+02,7.100000e+01,4.588200e+00
885,-1.179800e+02,3.377000e+01,2.200000e+01,3.236000e+03,6.730000e+02,2.034000e+03,6.620000e+02,4.095500e+00
886,-1.172300e+02,3.396000e+01,5.000000e+00,9.179000e+03,1.361000e+03,4.573000e+03,1.294000e+03,5.253000e+00
887,-1.182600e+02,3.424000e+01,4.200000e+01,8.900000e+02,1.790000e+02,5.550000e+02,2.000000e+02,4.482100e+00
888,-1.178100e+02,3.364000e+01,4.000000e+00,1.741000e+03,2.250000e+02,8.110000e+02,2.330000e+02,1.234110e+01
889,-1.184400e+02,3.405000e+01,2.200000e+01,3.970000e+03,8.710000e+02,1.588000e+03,7.910000e+02,4.861800e+00
890,-1.181100e+02,3.419000e+01,5.000000e+01,1.430000e+03,1.860000e+02,6.200000e+02,2.010000e+02,9.532000e+00
891,-1.172600e+02,3.443000e+01,1.100000e+01,4.597000e+03,7.820000e+02,2.534000e+03,7.760000e+02,3.336800e+00
892,-1.184400e+02,3.403000e+01,3.000000e+01,1.039000e+03,3.030000e+02,6.060000e+02,2.740000e+02,3.125000e+00
893,-1.173000e+02,3.415000e+01,3.300000e+01,1.607000e+03,2.820000e+02,6.080000e+02,2.600000e+02,4.343800e+00
894,-1.222800e+02,3.784000e+01,5.200000e+01,7.290000e+02,1.600000e+02,3.950000e+02,1.550000e+02,1.687500e+00
895,-1.179400e+02,3.406000e+01,3.400000e+01,1.921000e+03,4.220000e+02,1.230000e+03,4.470000e+02,3.664800e+00
896,-1.182100e+02,3.408000e+01,5.200000e+01,3.672000e+03,8.080000e+02,3.062000e+03,7.640000e+02,2.680600e+00
897,-1.183000e+02,3.375000e+01,2.300000e+01,1.957000e+03,5.170000e+02,1.454000e+03,5.260000e+02,3.505600e+00
898,-1.218800e+02,3.737000e+01,1.400000e+01,6.016000e+03,1.404000e+03,3.258000e+03,1.316000e+03,3.574500e+00
899,-1.190900e+02,3.642000e+01,1.700000e+01,8.770000e+02,2.190000e+02,9.660000e+02,2.180000e+02,2.000000e+00
900,-1.182800e+02,3.404000e+01,3.900000e+01,1.155000e+03,4.330000e+02,1.857000e+03,4.240000e+02,2.169600e+00
901,-1.181800e+02,3.391000e+01,3.600000e+01,1.138000e+03,2.380000e+02,8.780000e+02,2.240000e+02,2.062500e+00
902,-1.164000e+02,3.409000e+01,9.000000e+00,4.855000e+03,8.720000e+02,2.098000e+03,7.650000e+02,3.272300e+00
903,-1.185300e+02,3.445000e+01,1.000000e+01,5.509000e+03,9.690000e+02,3.002000e+03,9.590000e+02,5.598100e+00
904,-1.229100e+02,3.846000e+01,1.800000e+01,2.021000e+03,3.530000e+02,9.120000e+02,3.290000e+02,4.500000e+00
905,-1.223500e+02,3.795000e+01,4.500000e+01,2.142000e+03,4.310000e+02,1.318000e+03,4.310000e+02,3.073700e+00
906,-1.197700e+02,3.672000e+01,4.300000e+01,1.763000e+03,3.890000e+02,1.623000e+03,3.900000e+02,1.442700e+00
907,-1.228900e+02,3.840000e+01,2.200000e+01,2.900000e+03,5.380000e+02,1.445000e+03,5.150000e+02,4.511000e+00
908,-1.180600e+02,3.414000e+01,4.000000e+01,2.662000e+03,3.790000e+02,1.151000e+03,3.870000e+02,8.488900e+00
909,-1.218300e+02,3.728000e+01,1.700000e+01,3.057000e+03,6.060000e+02,2.030000e+03,6.020000e+02,5.216600e+00
910,-1.213600e+02,3.796000e+01,3.200000e+01,6.140000e+02,9.500000e+01,2.270000e+02,1.070000e+02,3.992200e+00
911,-1.214400e+02,3.847000e+01,1.600000e+01,1.215000e+03,2.230000e+02,7.870000e+02,2.330000e+02,4.159700e+00
912,-1.227200e+02,3.844000e+01,5.200000e+01,1.059000e+03,2.810000e+02,6.270000e+02,2.730000e+02,1.535700e+00
913,-1.219800e+02,3.696000e+01,2.000000e+01,3.495000e+03,8.180000e+02,2.186000e+03,7.720000e+02,3.116700e+00
914,-1.199800e+02,3.892000e+01,2.700000e+01,2.682000e+03,6.060000e+02,1.010000e+03,3.990000e+02,3.150000e+00
915,-1.184400e+02,3.407000e+01,2.100000e+01,7.300000e+02,2.630000e+02,9.650000e+02,2.240000e+02,2.051100e+00
916,-1.172800e+02,3.274000e+01,3.300000e+01,4.168000e+03,1.112000e+03,1.785000e+03,9.840000e+02,2.751500e+00
917,-1.182100e+02,3.388000e+01,3.800000e+01,9.290000e+02,1.660000e+02,6.860000e+02,1.830000e+02,3.448500e+00
918,-1.172900e+02,3.363000e+01,7.000000e+00,1.601000e+04,2.726000e+03,7.139000e+03,2.426000e+03,3.805600e+00
919,-1.206500e+02,3.528000e+01,3.200000e+01,8.960000e+02,2.400000e+02,5.480000e+02,2.310000e+02,2.545500e+00
920,-1.209000e+02,3.995000e+01,2.000000e+01,1.349000e+03,2.380000e+02,6.010000e+02,2.030000e+02,3.541700e+00
921,-1.184400e+02,3.429000e+01,3.500000e+01,2.606000e+03,4.470000e+02,1.555000e+03,4.040000e+02,4.686400e+00
922,-1.184100e+02,3.389000e+01,3.100000e+01,7.020000e+02,1.610000e+02,2.360000e+02,1.440000e+02,5.049700e+00
923,-1.223900e+02,3.778000e+01,5.000000e+00,1.405000e+03,5.150000e+02,7.250000e+02,3.920000e+02,3.603700e+00
924,-1.179700e+02,3.368000e+01,2.300000e+01,1.722000e+03,3.160000e+02,8.650000e+02,3.090000e+02,4.645200e+00
925,-1.205900e+02,3.470000e+01,2.900000e+01,1.773800e+04,3.114000e+03,1.242700e+04,2.826000e+03,2.737700e+00
926,-1.175400e+02,3.455000e+01,5.000000e+00,2.949000e+03,6.710000e+02,1.620000e+03,5.300000e+02,2.947900e+00
927,-1.215200e+02,3.850000e+01,1.900000e+01,4.900000e+03,8.050000e+02,2.519000e+03,8.550000e+02,4.849700e+00
928,-1.204300e+02,3.493000e+01,4.000000e+00,2.866000e+03,6.480000e+02,1.311000e+03,5.780000e+02,2.864900e+00
929,-1.218900e+02,3.726000e+01,2.500000e+01,3.319000e+03,5.310000e+02,1.560000e+03,5.020000e+02,5.847900e+00
930,-1.183900e+02,3.428000e+01,2.400000e+01,4.694000e+03,8.200000e+02,3.566000e+03,7.770000e+02,4.481800e+00
931,-1.198100e+02,3.445000e+01,2.400000e+01,3.678000e+03,5.670000e+02,1.554000e+03,5.700000e+02,6.517300e+00
932,-1.174900e+02,3.394000e+01,2.800000e+01,2.787000e+03,4.900000e+02,1.684000e+03,4.670000e+02,4.025600e+00
933,-1.179800e+02,3.394000e+01,3.600000e+01,4.297000e+03,7.170000e+02,2.038000e+03,7.000000e+02,5.285100e+00
934,-1.184400e+02,3.421000e+01,2.000000e+01,5.756000e+03,1.477000e+03,4.031000e+03,1.369000e+03,3.244800e+00
935,-1.181600e+02,3.391000e+01,4.100000e+01,1.806000e+03,4.080000e+02,1.146000e+03,3.740000e+02,2.964300e+00
936,-1.181300e+02,3.379000e+01,2.000000e+01,6.678000e+03,1.797000e+03,3.625000e+03,1.599000e+03,3.771600e+00
937,-1.173100e+02,3.414000e+01,4.400000e+01,1.487000e+03,2.730000e+02,9.720000e+02,2.810000e+02,3.229200e+00
938,-1.172700e+02,3.320000e+01,2.300000e+01,2.145000e+03,3.790000e+02,1.360000e+03,4.040000e+02,4.205400e+00
939,-1.219000e+02,3.746000e+01,2.900000e+01,2.385000e+03,5.130000e+02,1.788000e+03,5.100000e+02,3.842100e+00
940,-1.179600e+02,3.404000e+01,3.500000e+01,1.141000e+03,2.120000e+02,9.240000e+02,2.120000e+02,3.159100e+00
941,-1.194200e+02,3.635000e+01,2.000000e+01,1.469000e+03,3.030000e+02,1.031000e+03,2.590000e+02,1.664500e+00
942,-1.218900e+02,3.735000e+01,4.700000e+01,2.879000e+03,6.310000e+02,2.229000e+03,6.060000e+02,3.259900e+00
943,-1.215500e+02,3.909000e+01,3.100000e+01,1.728000e+03,3.650000e+02,1.167000e+03,3.840000e+02,1.495800e+00
944,-1.170700e+02,3.257000e+01,1.700000e+01,2.961000e+03,6.340000e+02,1.911000e+03,6.150000e+02,2.585900e+00
945,-1.201600e+02,3.914000e+01,2.100000e+01,2.484000e+03,4.600000e+02,3.090000e+02,1.440000e+02,3.972200e+00
946,-1.181700e+02,3.412000e+01,3.000000e+01,3.376000e+03,7.200000e+02,1.990000e+03,7.250000e+02,3.781300e+00
947,-1.219800e+02,3.735000e+01,3.600000e+01,1.054000e+03,1.930000e+02,5.460000e+02,1.870000e+02,4.562500e+00
948,-1.218200e+02,3.798000e+01,1.300000e+01,3.995000e+03,6.050000e+02,1.969000e+03,6.070000e+02,5.016400e+00
949,-1.172200e+02,3.284000e+01,1.900000e+01,2.691000e+03,3.470000e+02,1.154000e+03,3.660000e+02,8.051000e+00
950,-1.218000e+02,3.975000e+01,2.800000e+01,2.551000e+03,3.780000e+02,1.011000e+03,3.740000e+02,4.330900e+00
951,-1.212600e+02,3.812000e+01,2.700000e+01,1.818000e+03,4.590000e+02,1.182000e+03,4.280000e+02,1.857500e+00
952,-1.220600e+02,3.826000e+01,3.600000e+01,1.248000e+03,2.210000e+02,6.720000e+02,2.220000e+02,3.383900e+00
953,-1.229400e+02,3.857000e+01,3.300000e+01,1.530000e+03,2.660000e+02,7.280000e+02,2.500000e+02,5.100500e+00
954,-1.188700e+02,3.537000e+01,1.400000e+01,2.458000e+03,4.330000e+02,1.352000e+03,4.110000e+02,3.544100e+00
955,-1.190200e+02,3.544000e+01,2.900000e+01,3.415000e+03,6.310000e+02,1.527000e+03,5.970000e+02,4.012500e+00
956,-1.170800e+02,3.262000e+01,3.600000e+01,1.674000e+03,3.090000e+02,8.180000e+02,3.070000e+02,3.477300e+00
957,-1.220400e+02,3.724000e+01,2.400000e+01,1.521000e+03,2.090000e+02,5.390000e+02,1.920000e+02,1.115570e+01
958,-1.214000e+02,3.857000e+01,2.500000e+01,2.022000e+03,2.950000e+02,6.390000e+02,2.780000e+02,5.841600e+00
959,-1.224100e+02,3.776000e+01,5.200000e+01,3.452000e+03,7.840000e+02,2.987000e+03,7.530000e+02,2.813500e+00
