Id,Expected
3715,1.750000e+05
3716,9.220000e+04
3717,3.008000e+05
3718,3.515000e+05
3719,5.000010e+05
3720,1.463000e+05
3721,2.401000e+05
3722,7.560000e+04
3723,1.625000e+05
3724,3.587000e+05
3725,1.620000e+05
3726,3.726000e+05
3727,2.156000e+05
3728,4.184000e+05
3729,1.388000e+05
3730,2.992000e+05
3731,2.268000e+05
3732,9.620000e+04
3733,4.091000e+05
3734,8.130000e+04
3735,2.021000e+05
3736,1.845000e+05
3737,1.625000e+05
3738,5.000010e+05
3739,4.119000e+05
3740,4.860000e+04
3741,1.058000e+05
3742,7.500000e+04
3743,1.772000e+05
3744,1.148000e+05
3745,6.610000e+04
3746,3.658000e+05
3747,2.332000e+05
3748,2.738000e+05
3749,4.772000e+05
3750,1.599000e+05
3751,1.016000e+05
3752,1.555000e+05
3753,1.706000e+05
3754,1.287000e+05
3755,1.576000e+05
3756,1.837000e+05
3757,8.220000e+04
3758,2.408000e+05
3759,9.550000e+04
3760,3.607000e+05
3761,2.289000e+05
3762,2.024000e+05
3763,1.821000e+05
3764,1.190000e+05
3765,8.000000e+04
3766,2.729000e+05
3767,1.760000e+05
3768,2.271000e+05
3769,2.346000e+05
3770,3.327000e+05
3771,1.343000e+05
3772,1.396000e+05
3773,1.250000e+05
3774,4.650000e+05
3775,3.588000e+05
3776,2.098000e+05
3777,1.173000e+05
3778,1.406000e+05
3779,2.690000e+05
3780,1.292000e+05
3781,9.700000e+04
3782,2.045000e+05
3783,1.625000e+05
3784,8.890000e+04
3785,5.180000e+04
3786,3.289000e+05
3787,1.740000e+05
3788,3.535000e+05
3789,6.080000e+04
3790,1.621000e+05
3791,3.309000e+05
3792,1.479000e+05
3793,6.840000e+04
3794,2.816000e+05
3795,5.000010e+05
3796,7.290000e+04
3797,1.563000e+05
3798,3.720000e+05
3799,4.268000e+05
3800,4.637000e+05
3801,1.669000e+05
3802,2.476000e+05
3803,9.510000e+04
3804,1.049000e+05
3805,1.379000e+05
3806,1.791000e+05
3807,7.150000e+04
3808,1.331000e+05
3809,1.750000e+05
3810,3.041000e+05
3811,2.637000e+05
3812,2.993000e+05
3813,9.580000e+04
3814,9.350000e+04
3815,1.396000e+05
3816,2.881000e+05
3817,2.134000e+05
3818,1.938000e+05
3819,1.667000e+05
3820,9.040000e+04
3821,1.543000e+05
3822,1.878000e+05
3823,1.917000e+05
3824,1.126000e+05
3825,1.972000e+05
3826,2.313000e+05
3827,4.171000e+05
3828,2.198000e+05
3829,4.100000e+04
3830,4.615000e+05
3831,1.673000e+05
3832,1.749000e+05
3833,1.348000e+05
3834,2.041000e+05
3835,8.750000e+04
3836,4.780000e+04
3837,1.234000e+05
3838,1.840000e+05
3839,1.845000e+05
3840,9.670000e+04
3841,9.810000e+04
3842,2.674000e+05
3843,2.736000e+05
3844,5.000010e+05
3845,2.444000e+05
3846,4.548000e+05
3847,1.072000e+05
3848,1.125000e+05
3849,5.000010e+05
3850,8.830000e+04
3851,1.183000e+05
3852,2.250000e+05
3853,3.726000e+05
3854,1.489000e+05
3855,3.325000e+05
3856,1.500000e+05
3857,2.222000e+05
3858,5.890000e+04
3859,3.238000e+05
3860,3.388000e+05
3861,9.760000e+04
3862,7.470000e+04
3863,1.307000e+05
3864,2.205000e+05
3865,8.710000e+04
3866,5.600000e+04
3867,2.750000e+05
3868,1.439000e+05
3869,2.023000e+05
3870,2.218000e+05
3871,1.905000e+05
3872,2.365000e+05
3873,2.906000e+05
3874,3.100000e+05
3875,1.058000e+05
3876,9.060000e+04
3877,3.020000e+05
3878,1.125000e+05
3879,2.491000e+05
3880,1.608000e+05
3881,3.825000e+05
3882,3.068000e+05
3883,3.648000e+05
3884,5.880000e+04
3885,2.539000e+05
3886,1.075000e+05
3887,9.000000e+04
3888,3.428000e+05
3889,2.399000e+05
3890,6.750000e+04
3891,5.750000e+04
3892,1.002000e+05
3893,1.386000e+05
3894,2.641000e+05
3895,1.125000e+05
3896,1.650000e+05
3897,5.000010e+05
3898,3.138000e+05
3899,1.369000e+05
3900,2.963000e+05
3901,3.407000e+05
3902,9.080000e+04
3903,2.052000e+05
3904,2.705000e+05
3905,7.500000e+04
3906,7.500000e+04
3907,9.880000e+04
3908,1.960000e+05
3909,1.935000e+05
3910,5.000010e+05
3911,2.714000e+05
3912,1.143000e+05
3913,6.060000e+04
3914,1.142000e+05
3915,9.720000e+04
3916,1.582000e+05
3917,1.775000e+05
3918,9.770000e+04
3919,1.171000e+05
3920,1.604000e+05
3921,1.710000e+05
3922,3.500000e+05
3923,7.920000e+04
3924,1.125000e+05
3925,1.611000e+05
3926,5.000010e+05
3927,3.237000e+05
3928,5.640000e+04
3929,5.000000e+05
3930,2.057000e+05
3931,1.689000e+05
3932,1.573000e+05
3933,1.401000e+05
3934,1.897000e+05
3935,3.458000e+05
3936,1.821000e+05
3937,2.380000e+05
3938,3.346000e+05
3939,2.083000e+05
3940,6.210000e+04
3941,1.591000e+05
3942,1.937000e+05
3943,1.610000e+05
3944,2.171000e+05
3945,3.993000e+05
3946,1.892000e+05
3947,2.318000e+05
3948,5.000010e+05
3949,1.466000e+05
3950,2.125000e+05
3951,1.625000e+05
3952,2.238000e+05
3953,5.840000e+04
3954,1.078000e+05
3955,3.304000e+05
3956,7.980000e+04
3957,7.310000e+04
3958,2.055000e+05
3959,1.472000e+05
3960,3.440000e+05
3961,4.450000e+04
3962,2.534000e+05
3963,1.050000e+05
3964,3.745000e+05
3965,5.500000e+04
3966,5.000010e+05
3967,1.677000e+05
3968,2.362000e+05
3969,2.812000e+05
3970,1.171000e+05
3971,9.340000e+04
3972,3.285000e+05
3973,1.111000e+05
3974,6.310000e+04
3975,9.550000e+04
3976,1.953000e+05
3977,7.430000e+04
3978,6.660000e+04
3979,3.821000e+05
3980,4.029000e+05
3981,1.478000e+05
3982,1.940000e+05
3983,2.823000e+05
3984,1.677000e+05
3985,7.880000e+04
3986,3.228000e+05
3987,2.127000e+05
3988,8.750000e+04
3989,5.000010e+05
3990,1.193000e+05
3991,6.840000e+04
3992,6.460000e+04
3993,5.830000e+04
3994,1.175000e+05
3995,3.524000e+05
3996,2.384000e+05
3997,1.539000e+05
3998,1.851000e+05
3999,2.648000e+05
4000,5.000010e+05
4001,4.677000e+05
4002,1.664000e+05
4003,8.480000e+04
4004,4.853000e+05
4005,3.186000e+05
4006,5.000010e+05
4007,7.830000e+04
4008,1.920000e+05
4009,5.550000e+04
4010,3.455000e+05
4011,8.590000e+04
4012,2.952000e+05
4013,8.780000e+04
4014,2.138000e+05
4015,9.640000e+04
4016,1.250000e+05
4017,1.750000e+05
4018,2.411000e+05
4019,1.321000e+05
4020,5.000010e+05
4021,3.313000e+05
4022,1.013000e+05
4023,1.375000e+05
4024,1.716000e+05
4025,9.140000e+04
4026,9.170000e+04
4027,4.052000e+05
4028,1.036000e+05
4029,2.015000e+05
4030,1.596000e+05
4031,1.394000e+05
4032,1.073000e+05
4033,2.662000e+05
4034,7.130000e+04
4035,2.421000e+05
4036,9.790000e+04
4037,1.214000e+05
4038,4.810000e+04
4039,2.063000e+05
4040,1.500000e+05
4041,1.536000e+05
4042,3.720000e+05
4043,2.319000e+05
4044,3.025000e+05
4045,7.020000e+04
4046,9.240000e+04
4047,1.992000e+05
4048,8.440000e+04
4049,1.941000e+05
4050,4.301000e+05
4051,1.688000e+05
4052,1.721000e+05
4053,8.710000e+04
4054,7.920000e+04
4055,2.211000e+05
4056,5.660000e+04
4057,1.438000e+05
4058,1.708000e+05
4059,3.408000e+05
4060,5.000010e+05
4061,1.732000e+05
4062,3.458000e+05
4063,1.269000e+05
4064,2.189000e+05
4065,2.165000e+05
4066,1.139000e+05
4067,8.320000e+04
4068,5.000010e+05
4069,8.410000e+04
4070,1.178000e+05
4071,8.130000e+04
4072,1.614000e+05
4073,4.574000e+05
4074,9.740000e+04
4075,1.390000e+05
4076,2.740000e+05
4077,2.695000e+05
4078,1.411000e+05
4079,1.738000e+05
4080,7.040000e+04
4081,2.827000e+05
4082,5.000010e+05
4083,3.659000e+05
4084,9.490000e+04
4085,1.414000e+05
4086,1.438000e+05
4087,3.070000e+05
4088,8.130000e+04
4089,1.854000e+05
4090,3.473000e+05
4091,2.190000e+05
4092,9.290000e+04
4093,1.668000e+05
4094,1.055000e+05
4095,7.350000e+04
4096,4.050000e+05
4097,1.841000e+05
4098,1.296000e+05
4099,1.063000e+05
4100,1.592000e+05
4101,1.933000e+05
4102,7.640000e+04
4103,1.813000e+05
4104,2.292000e+05
4105,3.369000e+05
4106,9.170000e+04
4107,1.046000e+05
4108,1.163000e+05
4109,1.318000e+05
4110,2.004000e+05
4111,1.008000e+05
4112,1.250000e+05
4113,1.181000e+05
4114,1.714000e+05
4115,3.324000e+05
4116,2.513000e+05
4117,3.527000e+05
4118,2.183000e+05
4119,1.380000e+05
4120,1.994000e+05
4121,3.479000e+05
4122,1.909000e+05
4123,5.000010e+05
4124,2.675000e+05
4125,5.560000e+04
4126,2.438000e+05
4127,1.504000e+05
4128,2.547000e+05
4129,2.790000e+05
4130,1.429000e+05
4131,3.968000e+05
4132,2.582000e+05
4133,1.639000e+05
4134,1.907000e+05
4135,1.800000e+05
4136,8.750000e+04
4137,1.449000e+05
4138,2.500000e+05
4139,1.266000e+05
4140,1.232000e+05
4141,6.280000e+04
4142,1.423000e+05
4143,2.341000e+05
4144,9.940000e+04
4145,5.000010e+05
4146,1.818000e+05
4147,1.926000e+05
4148,2.230000e+05
4149,5.470000e+04
4150,1.031000e+05
4151,4.940000e+04
4152,6.320000e+04
4153,4.815000e+05
4154,3.900000e+05
4155,3.919000e+05
4156,5.000010e+05
4157,2.357000e+05
4158,1.268000e+05
4159,9.060000e+04
4160,1.270000e+05
4161,4.538000e+05
4162,2.250000e+05
4163,6.750000e+04
4164,2.875000e+05
4165,1.838000e+05
4166,1.805000e+05
4167,6.480000e+04
4168,1.407000e+05
4169,1.297000e+05
4170,1.447000e+05
4171,9.240000e+04
4172,1.054000e+05
4173,1.552000e+05
4174,1.824000e+05
4175,5.000010e+05
4176,9.390000e+04
4177,2.438000e+05
4178,2.130000e+05
4179,3.830000e+05
4180,2.282000e+05
4181,2.250000e+05
4182,1.036000e+05
4183,2.554000e+05
4184,1.210000e+05
4185,1.636000e+05
4186,1.875000e+05
4187,3.596000e+05
4188,1.963000e+05
4189,1.402000e+05
4190,2.302000e+05
4191,5.000010e+05
4192,5.000010e+05
4193,2.002000e+05
4194,6.090000e+04
4195,4.454000e+05
4196,2.132000e+05
4197,5.000010e+05
4198,1.266000e+05
4199,1.429000e+05
4200,3.000000e+05
4201,1.625000e+05
4202,2.167000e+05
4203,9.000000e+04
4204,2.947000e+05
4205,1.125000e+05
4206,4.316000e+05
4207,5.470000e+04
4208,2.132000e+05
4209,2.344000e+05
4210,2.610000e+05
4211,2.307000e+05
4212,2.030000e+05
4213,2.500000e+05
4214,3.947000e+05
4215,2.333000e+05
4216,1.627000e+05
4217,2.314000e+05
4218,1.083000e+05
4219,3.539000e+05
4220,1.194000e+05
4221,1.802000e+05
4222,7.090000e+04
4223,1.528000e+05
4224,2.535000e+05
4225,2.349000e+05
4226,2.633000e+05
4227,2.563000e+05
4228,1.615000e+05
4229,7.870000e+04
4230,9.400000e+04
4231,1.100000e+05
4232,1.196000e+05
4233,3.474000e+05
4234,1.896000e+05
4235,1.577000e+05
4236,2.866000e+05
4237,6.500000e+04
4238,2.116000e+05
4239,8.620000e+04
4240,2.181000e+05
4241,2.475000e+05
4242,1.606000e+05
4243,2.750000e+05
4244,1.254000e+05
4245,2.825000e+05
4246,1.271000e+05
4247,3.500000e+05
4248,1.984000e+05
4249,2.750000e+05
4250,4.140000e+04
4251,1.583000e+05
4252,1.597000e+05
4253,1.148000e+05
4254,2.500000e+05
4255,8.440000e+04
4256,1.344000e+05
4257,2.327000e+05
4258,3.179000e+05
4259,1.867000e+05
4260,3.861000e+05
4261,1.594000e+05
4262,3.320000e+05
4263,5.000010e+05
4264,2.706000e+05
4265,5.000010e+05
4266,1.733000e+05
4267,3.336000e+05
4268,5.000010e+05
4269,3.167000e+05
4270,8.000000e+04
4271,1.907000e+05
4272,2.142000e+05
4273,6.640000e+04
4274,1.729000e+05
4275,2.335000e+05
4276,1.708000e+05
4277,9.080000e+04
4278,4.841000e+05
4279,1.335000e+05
4280,1.846000e+05
4281,2.526000e+05
4282,1.676000e+05
4283,1.193000e+05
4284,4.105000e+05
4285,3.110000e+05
4286,1.625000e+05
4287,3.604000e+05
4288,1.785000e+05
4289,8.980000e+04
4290,2.530000e+05
4291,9.240000e+04
4292,5.000010e+05
4293,8.330000e+04
4294,1.181000e+05
4295,2.676000e+05
4296,2.048000e+05
4297,6.300000e+04
4298,9.380000e+04
4299,2.785000e+05
4300,1.542000e+05
4301,7.750000e+04
4302,4.500000e+05
4303,1.425000e+05
4304,5.000010e+05
4305,6.970000e+04
4306,4.347000e+05
4307,2.546000e+05
4308,2.794000e+05
4309,9.520000e+04
4310,1.848000e+05
4311,2.938000e+05
4312,2.759000e+05
4313,9.480000e+04
4314,1.262000e+05
4315,1.270000e+05
4316,5.550000e+04
4317,6.060000e+04
4318,1.248000e+05
4319,6.850000e+04
4320,9.600000e+04
4321,2.577000e+05
4322,1.175000e+05
4323,2.439000e+05
4324,1.585000e+05
4325,1.300000e+05
4326,1.332000e+05
4327,3.093000e+05
4328,2.175000e+05
4329,5.000010e+05
4330,3.323000e+05
4331,1.313000e+05
4332,1.940000e+05
4333,6.160000e+04
4334,2.143000e+05
4335,2.882000e+05
4336,2.526000e+05
4337,7.660000e+04
4338,5.000010e+05
4339,5.740000e+04
4340,2.900000e+05
4341,3.340000e+05
4342,9.940000e+04
4343,1.855000e+05
4344,1.770000e+05
4345,2.803000e+05
4346,4.318000e+05
4347,8.280000e+04
4348,3.846000e+05
4349,1.599000e+05
4350,3.000000e+05
4351,2.281000e+05
4352,1.923000e+05
4353,7.020000e+04
4354,1.425000e+05
4355,2.053000e+05
4356,2.000000e+05
4357,3.227000e+05
4358,1.558000e+05
4359,1.488000e+05
4360,1.674000e+05
4361,1.107000e+05
4362,2.272000e+05
4363,1.140000e+05
4364,1.457000e+05
4365,1.188000e+05
4366,2.093000e+05
4367,1.795000e+05
4368,2.468000e+05
4369,4.429000e+05
4370,1.225000e+05
4371,4.000000e+05
4372,3.052000e+05
4373,5.000010e+05
4374,5.000010e+05
4375,3.500000e+05
4376,1.925000e+05
4377,1.640000e+05
4378,3.575000e+05
4379,2.276000e+05
4380,1.982000e+05
4381,1.625000e+05
4382,2.762000e+05
4383,5.000010e+05
4384,5.000010e+05
4385,1.169000e+05
4386,3.374000e+05
4387,2.783000e+05
4388,1.448000e+05
4389,8.620000e+04
4390,1.944000e+05
4391,5.470000e+04
4392,6.870000e+04
4393,2.621000e+05
4394,1.432000e+05
4395,5.000010e+05
4396,2.156000e+05
4397,7.330000e+04
4398,4.890000e+05
4399,1.325000e+05
4400,6.520000e+04
4401,7.840000e+04
4402,9.400000e+04
4403,1.875000e+05
4404,1.438000e+05
4405,5.000010e+05
4406,2.667000e+05
4407,1.974000e+05
4408,1.126000e+05
4409,6.890000e+04
4410,2.194000e+05
4411,3.460000e+05
4412,1.137000e+05
4413,2.723000e+05
4414,1.190000e+05
4415,8.460000e+04
4416,2.852000e+05
4417,1.573000e+05
4418,2.182000e+05
4419,6.380000e+04
4420,2.256000e+05
4421,6.880000e+04
4422,1.597000e+05
4423,7.190000e+04
4424,3.316000e+05
4425,1.719000e+05
4426,3.312000e+05
4427,7.340000e+04
4428,1.200000e+05
4429,1.659000e+05
4430,2.150000e+05
4431,1.000000e+05
4432,2.741000e+05
4433,5.260000e+04
4434,5.000010e+05
4435,1.880000e+05
4436,2.254000e+05
4437,8.020000e+04
4438,2.095000e+05
4439,5.750000e+04
4440,2.365000e+05
4441,2.596000e+05
4442,3.500000e+05
4443,4.125000e+05
4444,1.134000e+05
4445,1.759000e+05
4446,1.048000e+05
4447,1.538000e+05
4448,7.100000e+04
4449,2.643000e+05
4450,1.494000e+05
4451,9.750000e+04
4452,2.075000e+05
4453,6.630000e+04
4454,1.594000e+05
4455,1.358000e+05
4456,2.687000e+05
4457,9.690000e+04
4458,5.720000e+04
4459,1.950000e+05
4460,2.399000e+05
4461,1.833000e+05
4462,1.878000e+05
4463,4.933000e+05
4464,9.530000e+04
4465,1.728000e+05
4466,1.550000e+05
4467,1.630000e+05
4468,4.130000e+04
4469,1.964000e+05
4470,1.287000e+05
4471,1.469000e+05
4472,3.536000e+05
4473,5.000010e+05
4474,1.009000e+05
4475,1.741000e+05
4476,1.851000e+05
4477,3.538000e+05
4478,1.781000e+05
4479,9.010000e+04
4480,1.375000e+05
4481,1.405000e+05
4482,2.442000e+05
4483,3.337000e+05
4484,1.191000e+05
4485,1.337000e+05
4486,4.398000e+05
4487,1.420000e+05
4488,1.500000e+05
4489,1.557000e+05
4490,1.341000e+05
4491,2.865000e+05
4492,3.606000e+05
4493,2.220000e+05
4494,2.616000e+05
4495,1.080000e+05
4496,1.913000e+05
4497,5.000010e+05
4498,2.263000e+05
4499,1.543000e+05
4500,2.633000e+05
4501,1.463000e+05
4502,9.620000e+04
4503,1.395000e+05
4504,1.409000e+05
4505,1.425000e+05
4506,1.067000e+05
4507,3.267000e+05
4508,1.613000e+05
4509,1.325000e+05
4510,3.223000e+05
4511,3.003000e+05
4512,3.742000e+05
4513,1.868000e+05
4514,3.614000e+05
4515,2.205000e+05
4516,2.356000e+05
4517,8.650000e+04
4518,1.703000e+05
4519,1.375000e+05
4520,2.730000e+05
4521,1.357000e+05
4522,4.318000e+05
4523,9.750000e+04
4524,2.505000e+05
4525,5.000010e+05
4526,5.000010e+05
4527,1.898000e+05
4528,1.212000e+05
4529,1.569000e+05
4530,3.692000e+05
4531,2.571000e+05
4532,2.722000e+05
4533,1.792000e+05
4534,6.750000e+04
4535,2.893000e+05
4536,2.094000e+05
4537,5.000010e+05
4538,2.167000e+05
4539,5.200000e+04
4540,3.881000e+05
4541,3.152000e+05
4542,1.685000e+05
4543,1.808000e+05
4544,1.333000e+05
4545,5.000010e+05
4546,1.125000e+05
4547,5.000010e+05
4548,1.026000e+05
4549,6.690000e+04
4550,1.510000e+05
4551,1.583000e+05
4552,9.910000e+04
4553,3.273000e+05
4554,1.819000e+05
4555,1.656000e+05
4556,5.000010e+05
4557,5.000010e+05
4558,4.700000e+05
4559,6.950000e+04
4560,1.115000e+05
4561,6.530000e+04
4562,5.000010e+05
4563,2.518000e+05
4564,1.674000e+05
4565,4.107000e+05
4566,1.947000e+05
4567,3.321000e+05
4568,1.701000e+05
4569,3.328000e+05
4570,3.780000e+05
4571,4.250000e+04
4572,1.199000e+05
4573,1.011000e+05
4574,1.250000e+05
4575,3.351000e+05
4576,6.950000e+04
4577,1.281000e+05
4578,1.653000e+05
4579,6.220000e+04
4580,4.147000e+05
4581,1.645000e+05
4582,1.153000e+05
4583,1.587000e+05
4584,1.247000e+05
4585,2.071000e+05
4586,7.450000e+04
4587,1.582000e+05
4588,1.372000e+05
4589,1.591000e+05
4590,4.286000e+05
4591,1.554000e+05
4592,8.620000e+04
4593,5.360000e+04
4594,1.818000e+05
4595,2.775000e+05
4596,1.265000e+05
4597,1.226000e+05
4598,1.372000e+05
4599,3.266000e+05
4600,2.968000e+05
4601,1.250000e+05
4602,3.265000e+05
4603,1.856000e+05
4604,2.328000e+05
4605,1.760000e+05
4606,6.480000e+04
4607,2.308000e+05
4608,5.000010e+05
4609,4.410000e+04
4610,1.516000e+05
4611,1.647000e+05
4612,9.490000e+04
4613,3.701000e+05
4614,1.663000e+05
4615,7.730000e+04
4616,1.607000e+05
4617,1.897000e+05
4618,1.553000e+05
4619,7.690000e+04
4620,2.383000e+05
4621,1.306000e+05
4622,9.990000e+04
4623,5.000010e+05
4624,9.460000e+04
4625,1.438000e+05
4626,2.318000e+05
4627,3.514000e+05
4628,2.186000e+05
4629,3.220000e+05
4630,5.000010e+05
4631,9.390000e+04
4632,1.821000e+05
4633,3.400000e+05
4634,8.750000e+04
4635,5.000010e+05
4636,3.255000e+05
4637,6.610000e+04
4638,1.063000e+05
4639,3.509000e+05
4640,3.606000e+05
4641,1.352000e+05
4642,1.143000e+05
4643,3.718000e+05
4644,1.832000e+05
4645,5.000010e+05
4646,3.400000e+05
4647,2.176000e+05
4648,1.821000e+05
4649,2.500000e+05
4650,1.876000e+05
4651,1.320000e+05
4652,1.268000e+05
4653,3.975000e+05
4654,6.520000e+04
4655,4.104000e+05
4656,1.666000e+05
4657,1.516000e+05
4658,2.663000e+05
4659,7.250000e+04
4660,4.750000e+05
4661,1.287000e+05
4662,5.000010e+05
4663,2.456000e+05
4664,1.375000e+05
4665,1.810000e+05
4666,2.345000e+05
4667,1.575000e+05
4668,9.570000e+04
4669,1.250000e+05
4670,1.491000e+05
4671,3.815000e+05
4672,3.300000e+05
4673,4.959000e+05
4674,1.678000e+05
4675,1.420000e+05
4676,2.718000e+05
4677,1.292000e+05
4678,2.287000e+05
4679,2.684000e+05
4680,1.563000e+05
4681,2.396000e+05
4682,1.609000e+05
4683,2.546000e+05
4684,1.299000e+05
4685,7.500000e+04
4686,3.087000e+05
4687,2.464000e+05
4688,2.605000e+05
4689,5.990000e+04
4690,1.904000e+05
4691,2.875000e+05
4692,1.382000e+05
4693,3.927000e+05
4694,1.089000e+05
4695,2.293000e+05
4696,7.020000e+04
4697,1.320000e+05
4698,7.240000e+04
4699,1.013000e+05
4700,1.688000e+05
4701,1.630000e+05
4702,6.340000e+04
4703,7.880000e+04
4704,4.638000e+05
4705,1.263000e+05
4706,8.280000e+04
4707,1.179000e+05
4708,5.060000e+04
4709,8.310000e+04
4710,2.249000e+05
4711,3.265000e+05
4712,1.680000e+05
4713,9.950000e+04
4714,1.601000e+05
4715,1.748000e+05
4716,2.761000e+05
4717,1.812000e+05
4718,1.120000e+05
4719,2.210000e+05
4720,1.460000e+05
4721,1.064000e+05
4722,1.904000e+05
4723,2.649000e+05
4724,1.219000e+05
4725,2.894000e+05
4726,3.715000e+05
4727,2.794000e+05
4728,2.454000e+05
4729,4.466000e+05
4730,1.353000e+05
4731,1.877000e+05
4732,1.759000e+05
4733,2.856000e+05
4734,2.762000e+05
4735,1.350000e+05
4736,1.358000e+05
4737,6.510000e+04
4738,9.720000e+04
4739,2.306000e+05
4740,7.150000e+04
4741,1.954000e+05
4742,1.839000e+05
4743,3.203000e+05
4744,2.012000e+05
4745,8.320000e+04
4746,1.089000e+05
4747,2.714000e+05
4748,1.745000e+05
4749,2.629000e+05
4750,5.000010e+05
4751,1.027000e+05
4752,2.269000e+05
4753,1.208000e+05
4754,1.964000e+05
4755,1.392000e+05
4756,4.250000e+04
4757,2.318000e+05
4758,5.870000e+04
4759,1.559000e+05
4760,1.880000e+05
4761,2.449000e+05
4762,2.066000e+05
4763,1.030000e+05
4764,1.375000e+05
4765,1.450000e+05
4766,2.807000e+05
4767,1.758000e+05
4768,5.000010e+05
4769,5.000010e+05
4770,2.777000e+05
4771,1.079000e+05
4772,1.892000e+05
4773,1.781000e+05
4774,3.229000e+05
4775,2.388000e+05
4776,5.000010e+05
4777,1.091000e+05
4778,1.458000e+05
4779,1.425000e+05
4780,1.714000e+05
4781,6.200000e+04
4782,1.759000e+05
4783,2.705000e+05
4784,1.441000e+05
4785,1.758000e+05
4786,3.071000e+05
4787,3.408000e+05
4788,2.265000e+05
4789,2.433000e+05
4790,1.873000e+05
4791,8.700000e+04
4792,1.052000e+05
4793,3.667000e+05
4794,1.360000e+05
4795,2.478000e+05
4796,2.239000e+05
4797,2.783000e+05
4798,9.280000e+04
4799,8.880000e+04
4800,2.542000e+05
4801,2.046000e+05
4802,9.260000e+04
4803,1.585000e+05
4804,6.750000e+04
4805,2.750000e+05
4806,7.070000e+04
4807,2.330000e+05
4808,4.500000e+05
4809,3.591000e+05
4810,1.500000e+05
4811,1.172000e+05
4812,2.068000e+05
4813,1.655000e+05
4814,1.125000e+05
4815,5.880000e+04
4816,4.750000e+04
4817,1.625000e+05
4818,2.043000e+05
4819,3.500000e+05
4820,4.870000e+05
4821,4.483000e+05
4822,6.590000e+04
4823,1.826000e+05
4824,9.720000e+04
4825,2.178000e+05
4826,2.072000e+05
4827,1.441000e+05
4828,8.860000e+04
4829,2.099000e+05
4830,5.920000e+04
4831,1.239000e+05
4832,1.289000e+05
4833,1.909000e+05
4834,1.133000e+05
4835,2.005000e+05
4836,2.915000e+05
4837,1.587000e+05
4838,9.080000e+04
4839,8.750000e+04
4840,1.794000e+05
4841,9.920000e+04
4842,4.300000e+04
4843,8.180000e+04
4844,1.656000e+05
4845,1.486000e+05
4846,7.000000e+04
4847,3.111000e+05
4848,2.739000e+05
4849,8.500000e+04
4850,6.750000e+04
4851,1.025000e+05
4852,1.644000e+05
4853,1.125000e+05
4854,1.710000e+05
4855,3.483000e+05
4856,1.528000e+05
4857,1.432000e+05
4858,1.988000e+05
4859,1.420000e+05
4860,1.322000e+05
4861,2.387000e+05
4862,1.694000e+05
4863,8.280000e+04
4864,4.070000e+05
4865,8.750000e+04
4866,2.316000e+05
4867,5.440000e+04
4868,1.081000e+05
4869,2.909000e+05
4870,2.543000e+05
4871,2.147000e+05
4872,2.322000e+05
4873,2.719000e+05
4874,1.499900e+04
4875,4.500000e+05
4876,1.495000e+05
4877,2.190000e+05
4878,1.836000e+05
4879,1.021000e+05
4880,2.360000e+05
4881,2.219000e+05
4882,1.419000e+05
4883,9.960000e+04
4884,1.019000e+05
4885,3.649000e+05
4886,1.458000e+05
4887,3.074000e+05
4888,2.407000e+05
4889,3.205000e+05
4890,5.000010e+05
4891,1.008000e+05
4892,1.212000e+05
4893,2.463000e+05
4894,2.578000e+05
4895,2.625000e+05
4896,1.534000e+05
4897,1.750000e+05
4898,1.722000e+05
4899,3.576000e+05
4900,7.720000e+04
4901,2.379000e+05
4902,8.330000e+04
4903,1.543000e+05
4904,9.530000e+04
4905,8.380000e+04
4906,1.753000e+05
4907,1.643000e+05
4908,5.000010e+05
4909,1.133000e+05
4910,1.476000e+05
4911,1.519000e+05
4912,2.605000e+05
4913,8.750000e+04
4914,2.326000e+05
4915,1.754000e+05
4916,4.575000e+05
4917,1.969000e+05
4918,2.002000e+05
4919,1.563000e+05
4920,8.860000e+04
4921,1.865000e+05
4922,1.697000e+05
4923,6.650000e+04
4924,9.860000e+04
4925,8.610000e+04
4926,6.750000e+04
4927,6.600000e+04
4928,5.000010e+05
4929,2.618000e+05
4930,1.458000e+05
4931,9.700000e+04
4932,2.238000e+05
4933,1.630000e+05
4934,2.304000e+05
4935,1.167000e+05
4936,6.910000e+04
4937,2.625000e+05
4938,5.000000e+04
4939,1.719000e+05
4940,1.266000e+05
4941,3.700000e+05
4942,1.014000e+05
4943,6.820000e+04
4944,2.476000e+05
4945,9.960000e+04
4946,1.194000e+05
4947,2.360000e+05
4948,1.877000e+05
4949,1.523000e+05
4950,9.910000e+04
4951,1.160000e+05
4952,1.046000e+05
4953,1.237000e+05
4954,1.718000e+05
4955,1.036000e+05
4956,1.483000e+05
4957,1.317000e+05
4958,1.719000e+05
4959,5.810000e+04
4960,1.601000e+05
4961,4.429000e+05
4962,1.375000e+05
4963,2.833000e+05
4964,1.450000e+05
4965,5.000010e+05
4966,4.750000e+04
4967,2.761000e+05
4968,4.409000e+05
4969,1.293000e+05
4970,2.625000e+05
4971,1.758000e+05
4972,1.220000e+05
4973,1.542000e+05
4974,1.000000e+05
4975,2.404000e+05
4976,3.675000e+05
4977,2.324000e+05
4978,2.281000e+05
4979,9.470000e+04
4980,4.318000e+05
4981,1.639000e+05
4982,1.256000e+05
4983,9.960000e+04
4984,1.125000e+05
4985,2.390000e+05
4986,1.813000e+05
